ticket_id,created_at,customer_id,department,city_x,state_x,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images_x,latitude,longitude,num_events,num_abertura,num_updates,num_encerramento,target_category
4451,2025-02-22T13:07:00,3650,TI,Santos,PR,Mobile,iOS,Edge,WiFi,9,24,63,"Rede instável, emite beep ao acessar VPN.","Rede instável, emite beep ao acessar VPN.",images/vpn.png,500,333,Média,Fechado,Aplicações,1,0.332,6,1,-28.48847,-52.689086,0,0,0,0,Rede
2009,2025-01-24T17:13:00,4427,Operações,Belo Horizonte,RJ,Notebook,Linux,Chrome,4G,23,12,45,Erro de memória no Sistema ERP durante a gerar relatório.,Erro de memória no Sistema ERP durante a gerar relatório.,images/sap_erp.png,612,344,Alta,Fechado,Infra,1,-0.257,7,2,-25.807736,-48.718537,0,0,0,0,Software
7,2025-01-01T01:59:00,3646,TI,Belo Horizonte,MG,Notebook,Windows,Chrome,4G,19,8,8,Falha no Sistema de Notas Fiscais: não funciona ao tentar ge...,Falha no Sistema de Notas Fiscais: não funciona ao tentar gerar relatório.,images/finance_report.png,738,414,Alta,Aberto,Aplicações,0,0.956,3,1,-32.400533,-48.394704,0,0,0,0,Software
1029,2025-01-13T03:33:00,7629,Operações,Curitiba,MG,Notebook,Windows,Firefox,Cabo,20,48,64,Problema de login: apresenta erro ao gerar relatório.,Problema de login: apresenta erro ao gerar relatório.,images/login.png,500,333,Alta,Em andamento,N1,1,0.373,5,0,-25.385236,-43.491365,0,0,0,0,Acesso
98,2025-01-02T03:46:00,9775,Operações,São Paulo,MG,Notebook,Windows,Chrome,Cabo,37,48,28,"Rede instável, desliga ao acessar internet.","Rede instável, desliga ao acessar internet.",images/network.png,500,342,Baixa,Em andamento,Infra,0,-0.576,4,1,-23.313355,-51.93857,0,0,0,0,Rede
1977,2025-01-24T08:09:00,9848,Financeiro,Belo Horizonte,RJ,Desktop,Linux,Firefox,5G,33,4,36,O usuário não consegue abrir documento devido a emite beep.,O usuário não consegue abrir documento devido a emite beep.,images/default_access.png,191,165,Média,Aberto,Infra,0,0.655,3,3,-27.368342,-45.881701,0,0,0,0,Acesso
3582,2025-02-12T06:54:00,9874,Financeiro,São Paulo,PR,Desktop,Windows,Firefox,4G,8,8,30,O SAP exibe tela piscando ao gerar relatório.,O SAP exibe tela piscando ao gerar relatório.,images/sap_erp.png,612,344,Alta,Fechado,N1,1,-0.387,5,0,-29.750893,-45.957077,0,0,0,0,Financeiro
2640,2025-02-01T04:00:00,2607,Financeiro,Curitiba,RJ,Desktop,iOS,Chrome,WiFi,38,12,68,O memória não responde e exibe cheiro de queimado.,O memória não responde e exibe cheiro de queimado.,images/default_hardware.png,612,407,Média,Em andamento,N2,1,-0.566,4,1,-33.077982,-51.346526,0,0,0,0,Hardware
2089,2025-01-25T15:53:00,8463,RH,Belo Horizonte,SP,Desktop,iOS,Chrome,Cabo,16,4,65,O usuário não consegue enviar email devido a não funciona.,O usuário não consegue enviar email devido a não funciona.,images/email.png,500,333,Crítica,Aberto,N2,0,0.485,3,0,-22.972319,-48.601388,0,0,0,0,RH
4371,2025-02-21T14:27:00,4129,RH,Campinas,MG,Notebook,Windows,Chrome,5G,9,48,25,"Rede instável, congela ao acessar banco de dados.","Rede instável, congela ao acessar banco de dados.",images/network.png,500,342,Crítica,Aberto,Aplicações,1,-0.775,6,3,-28.302084,-52.993153,0,0,0,0,Rede
3254,2025-02-08T09:58:00,9861,TI,São Paulo,MG,Desktop,Windows,Edge,WiFi,0,12,69,O acesso à servidor de arquivos falha com falha.,O acesso à servidor de arquivos falha com falha.,images/server.png,500,333,Média,Fechado,N2,1,0.375,7,2,-26.686017,-47.608055,0,0,0,0,Rede
1747,2025-01-21T14:59:00,7491,RH,Belo Horizonte,RS,Notebook,Linux,Chrome,4G,29,12,72,O aplicativo Sistema de RH fecha inesperadamente quando impr...,O aplicativo Sistema de RH fecha inesperadamente quando imprimir.,images/default_software.png,612,344,Média,Fechado,Infra,1,0.506,5,0,-24.202986,-47.39534,0,0,0,0,Software
3767,2025-02-14T11:19:00,5347,TI,Campinas,RJ,Mobile,Linux,Edge,5G,16,24,39,O Sistema de tesouraria exibe perda de dados ao gerar relató...,O Sistema de tesouraria exibe perda de dados ao gerar relatório.,images/finance_report.png,738,414,Baixa,Fechado,N2,1,-0.968,6,1,-28.004342,-51.249733,0,0,0,0,Financeiro
2046,2025-01-25T03:42:00,1076,Operações,Santos,SP,Mobile,Windows,Safari,5G,8,12,35,O usuário relata mensagem de erro ao tentar acessar portal d...,O usuário relata mensagem de erro ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Baixa,Fechado,Infra,1,0.378,5,1,-24.669751,-47.826684,0,0,0,0,Acesso
1624,2025-01-20T04:08:00,7568,RH,Belo Horizonte,SP,Desktop,iOS,Safari,5G,8,48,1,O usuário relatou que o teclado emite beep durante o impress...,O usuário relatou que o teclado emite beep durante o impressão.,images/keyboard.png,500,375,Baixa,Aberto,Infra,0,0.014,7,2,-25.581265,-48.820129,0,0,0,0,Hardware
4124,2025-02-18T16:28:00,7189,Financeiro,Santos,SP,Mobile,Android,Chrome,Cabo,31,12,36,O aplicativo Sistema ERP fecha inesperadamente quando execut...,O aplicativo Sistema ERP fecha inesperadamente quando executar consulta.,images/sap_erp.png,612,344,Alta,Em andamento,Aplicações,1,0.028,6,1,-30.806452,-51.630558,0,0,0,0,Software
2607,2025-01-31T18:39:00,6535,Financeiro,Santos,PR,Notebook,iOS,Safari,Cabo,24,8,51,Falha de rede: ruído ao tentar salvar arquivo.,Falha de rede: ruído ao tentar salvar arquivo.,images/network.png,500,342,Crítica,Aberto,N2,0,0.769,7,1,-24.414713,-44.137465,0,0,0,0,Rede
653,2025-01-08T17:01:00,8966,TI,São Paulo,RJ,Notebook,Linux,Firefox,5G,39,8,23,O usuário relatou que o teclado falha durante o inicializaçã...,O usuário relatou que o teclado falha durante o inicialização.,images/keyboard.png,500,375,Alta,Aberto,N1,0,0.342,6,3,-27.48195,-47.162808,0,0,0,0,Hardware
4016,2025-02-17T09:52:00,7204,RH,Campinas,PR,Mobile,Windows,Chrome,WiFi,39,24,31,Falha no portal do funcionário ao tentar imprimir.,Falha no portal do funcionário ao tentar imprimir.,images/hr_portal.png,323,619,Crítica,Em andamento,N2,1,-0.623,6,3,-31.483542,-44.424063,0,0,0,0,RH
2792,2025-02-02T23:04:00,7332,Financeiro,Belo Horizonte,RJ,Notebook,Android,Edge,Cabo,32,24,72,Falha de autenticação ao tentar imprimir.,Falha de autenticação ao tentar imprimir.,images/login.png,500,333,Alta,Aberto,N2,1,0.535,7,3,-27.153427,-43.96716,0,0,0,0,Acesso
4869,2025-02-27T11:33:00,7037,TI,São Paulo,PR,Notebook,iOS,Firefox,5G,39,8,17,Relatório financeiro não não funciona corretamente.,Relatório financeiro não não funciona corretamente.,images/finance_report.png,738,414,Crítica,Aberto,N1,0,-0.648,6,0,-31.30609,-52.549154,0,0,0,0,Financeiro
1371,2025-01-17T04:27:00,8999,TI,Curitiba,PR,Desktop,Android,Edge,4G,39,48,43,O acesso ao sistema de recrutamento está bloqueado por apres...,O acesso ao sistema de recrutamento está bloqueado por apresenta erro.,images/access_denied.png,612,408,Média,Aberto,Infra,1,-0.348,7,2,-32.929037,-43.892086,0,0,0,0,Acesso
519,2025-01-07T03:03:00,7525,TI,Santos,MG,Mobile,Windows,Chrome,5G,38,24,63,O portal do funcionário apresenta tela azul durante abrir do...,O portal do funcionário apresenta tela azul durante abrir documento.,images/hr_portal.png,323,619,Crítica,Fechado,N1,0,-0.261,5,1,-26.108529,-51.348614,0,0,0,0,RH
3384,2025-02-09T22:48:00,4760,TI,São Paulo,PR,Mobile,Android,Safari,WiFi,28,4,17,O sistema de folha apresenta tela piscando durante imprimir.,O sistema de folha apresenta tela piscando durante imprimir.,images/payroll.png,612,408,Alta,Em andamento,N1,0,-0.084,3,2,-30.577459,-46.248164,0,0,0,0,RH
834,2025-01-10T20:18:00,8551,Operações,Santos,BA,Desktop,Android,Firefox,Cabo,15,12,26,O sistema de RH não está fica lento para abrir documento.,O sistema de RH não está fica lento para abrir documento.,images/default_hr.png,612,408,Alta,Aberto,N1,1,0.697,6,3,-29.378221,-49.398766,0,0,0,0,RH
2463,2025-01-30T01:51:00,8365,RH,Santos,MG,Notebook,Linux,Chrome,4G,28,4,55,Falha de rede: tela preta ao tentar abrir documento.,Falha de rede: tela preta ao tentar abrir documento.,images/network.png,500,342,Baixa,Em andamento,N1,0,0.412,6,1,-31.759524,-50.122529,0,0,0,0,Rede
4875,2025-02-27T13:15:00,2174,Financeiro,Santos,RS,Mobile,iOS,Chrome,5G,1,12,44,O sistema Word exibe não liga ao exportar dados.,O sistema Word exibe não liga ao exportar dados.,images/office.png,500,333,Crítica,Aberto,N2,1,0.854,7,2,-26.326561,-47.351608,0,0,0,0,Software
4503,2025-02-23T03:51:00,4262,Financeiro,Campinas,RS,Notebook,iOS,Edge,Cabo,6,8,15,O sistema CRM exibe emite beep ao abrir documento.,O sistema CRM exibe emite beep ao abrir documento.,images/browser.png,500,333,Alta,Fechado,N2,0,0.482,6,3,-30.91674,-51.645234,0,0,0,0,Software
205,2025-01-03T10:05:00,6950,RH,Curitiba,RJ,Desktop,Windows,Firefox,Cabo,16,4,27,O acesso à intranet falha com reinicia sozinho.,O acesso à intranet falha com reinicia sozinho.,images/default_network.png,500,333,Crítica,Aberto,N1,0,0.874,5,3,-27.822072,-52.838987,0,0,0,0,Rede
4225,2025-02-19T21:05:00,3549,TI,São Paulo,RS,Desktop,Windows,Edge,WiFi,29,8,35,Erro no Módulo de notas fiscais durante salvar arquivo.,Erro no Módulo de notas fiscais durante salvar arquivo.,images/default_finance.png,500,750,Baixa,Fechado,N1,0,-0.928,6,3,-26.481798,-44.392061,0,0,0,0,Financeiro
2599,2025-01-31T16:23:00,9582,Financeiro,Belo Horizonte,RS,Mobile,Linux,Safari,WiFi,35,4,7,O sistema Sistema de Notas Fiscais exibe não funciona ao exe...,O sistema Sistema de Notas Fiscais exibe não funciona ao executar consulta.,images/finance_report.png,738,414,Média,Em andamento,Infra,0,0.817,6,0,-33.396299,-50.017255,0,0,0,0,Software
1265,2025-01-15T22:25:00,1795,TI,Curitiba,MG,Notebook,Android,Edge,5G,21,8,14,O CRM apresenta tela piscando e não fazer login.,O CRM apresenta tela piscando e não fazer login.,images/browser.png,500,333,Crítica,Em andamento,N2,1,-0.3,6,2,-23.940794,-47.858868,0,0,0,0,Software
4259,2025-02-20T06:43:00,3963,Financeiro,Santos,RS,Mobile,Windows,Chrome,WiFi,14,4,59,O acesso ao sistema de ponto está bloqueado por congela.,O acesso ao sistema de ponto está bloqueado por congela.,images/access_denied.png,612,408,Crítica,Aberto,Infra,0,0.575,3,3,-23.834269,-45.840222,0,0,0,0,Acesso
3981,2025-02-16T23:57:00,6821,RH,Campinas,SP,Mobile,Linux,Chrome,Cabo,4,8,32,O Sistema de RH apresenta tela azul e não abrir documento.,O Sistema de RH apresenta tela azul e não abrir documento.,images/default_software.png,612,344,Crítica,Em andamento,N2,1,-0.433,4,3,-23.020155,-44.425649,0,0,0,0,Software
1853,2025-01-22T21:01:00,3286,Financeiro,Curitiba,SP,Notebook,Android,Chrome,WiFi,24,8,55,Erro no sistema de RH: falha ao exportar dados.,Erro no sistema de RH: falha ao exportar dados.,images/default_hr.png,612,408,Alta,Fechado,Aplicações,0,-0.314,4,1,-30.047474,-52.118826,0,0,0,0,RH
3153,2025-02-07T05:21:00,3343,TI,Curitiba,RJ,Mobile,Android,Safari,5G,17,48,4,O usuário relata tela azul ao tentar acessar sistema de pont...,O usuário relata tela azul ao tentar acessar sistema de ponto.,images/payroll.png,612,408,Alta,Em andamento,N1,0,0.011,5,1,-26.590268,-45.136103,0,0,0,0,Acesso
2292,2025-01-28T01:24:00,9880,Financeiro,Campinas,SP,Desktop,Linux,Firefox,5G,21,4,30,O acesso ao sistema de RH está bloqueado por não funciona.,O acesso ao sistema de RH está bloqueado por não funciona.,images/access_denied.png,612,408,Crítica,Aberto,Infra,0,-0.807,5,1,-33.371229,-48.714495,0,0,0,0,Acesso
2877,2025-02-03T23:09:00,4317,Financeiro,Belo Horizonte,SP,Desktop,Android,Safari,4G,0,24,47,Erro no sistema de RH: emite beep ao enviar email.,Erro no sistema de RH: emite beep ao enviar email.,images/email.png,500,333,Média,Fechado,Infra,0,-0.471,5,3,-23.164716,-44.099479,0,0,0,0,RH
4352,2025-02-21T09:04:00,9341,TI,Santos,SP,Notebook,Linux,Safari,5G,39,24,1,O sistema de recrutamento apresenta tela piscando durante ex...,O sistema de recrutamento apresenta tela piscando durante executar consulta.,images/recruitment.png,500,333,Média,Aberto,Infra,1,0.481,6,2,-27.744972,-47.338153,0,0,0,0,RH
1171,2025-01-14T19:47:00,5979,Financeiro,Santos,MG,Notebook,iOS,Firefox,5G,22,12,50,Erro no Módulo de notas fiscais durante abrir documento.,Erro no Módulo de notas fiscais durante abrir documento.,images/default_finance.png,500,750,Alta,Em andamento,Aplicações,1,-0.844,6,3,-28.936995,-46.324882,0,0,0,0,Financeiro
2030,2025-01-24T23:10:00,1663,Financeiro,Santos,MG,Mobile,Linux,Safari,Cabo,28,24,27,O sistema de RH apresenta cheiro de queimado durante salvar ...,O sistema de RH apresenta cheiro de queimado durante salvar arquivo.,images/default_hr.png,612,408,Média,Aberto,Infra,0,-0.739,5,3,-29.512495,-49.115972,0,0,0,0,RH
4196,2025-02-19T12:52:00,1346,Operações,Belo Horizonte,RS,Desktop,iOS,Edge,4G,36,4,37,"Rede instável, desliga ao acessar aplicação web.","Rede instável, desliga ao acessar aplicação web.",images/network.png,500,342,Baixa,Fechado,Aplicações,1,-0.834,4,3,-31.652242,-48.230008,0,0,0,0,Rede
1570,2025-01-19T12:50:00,7380,Financeiro,Santos,SP,Desktop,Linux,Safari,Cabo,32,4,16,O cooler apresenta emite beep e cheiro de queimado.,O cooler apresenta emite beep e cheiro de queimado.,images/cooler.png,500,750,Alta,Aberto,N2,0,0.064,5,1,-33.387315,-45.428045,0,0,0,0,Hardware
4664,2025-02-25T01:28:00,2108,Financeiro,São Paulo,RS,Mobile,Windows,Firefox,Cabo,5,4,35,O acesso ao sistema de recrutamento está bloqueado por não l...,O acesso ao sistema de recrutamento está bloqueado por não liga.,images/access_denied.png,612,408,Crítica,Em andamento,Infra,1,-0.345,5,0,-23.218046,-50.97406,0,0,0,0,Acesso
2710,2025-02-01T23:50:00,6709,Financeiro,Belo Horizonte,SP,Notebook,Linux,Firefox,WiFi,7,24,22,Erro no sistema de RH: não funciona ao gerar relatório.,Erro no sistema de RH: não funciona ao gerar relatório.,images/finance_report.png,738,414,Média,Em andamento,N1,1,-0.846,3,1,-33.19555,-46.779169,0,0,0,0,RH
1768,2025-01-21T20:56:00,5136,RH,Campinas,PR,Desktop,iOS,Safari,Cabo,38,4,35,Falha no sistema de recrutamento ao tentar imprimir.,Falha no sistema de recrutamento ao tentar imprimir.,images/recruitment.png,500,333,Baixa,Em andamento,N2,1,-0.245,6,2,-27.471457,-47.095667,0,0,0,0,RH
2818,2025-02-03T06:26:00,5182,Financeiro,Campinas,BA,Desktop,Android,Safari,5G,8,4,9,Falha de rede: mensagem de erro ao tentar salvar arquivo.,Falha de rede: mensagem de erro ao tentar salvar arquivo.,images/network.png,500,342,Alta,Aberto,N1,1,-0.275,5,1,-29.418082,-44.205913,0,0,0,0,Rede
1322,2025-01-16T14:34:00,6697,TI,Curitiba,BA,Desktop,iOS,Safari,WiFi,10,12,13,A conexão de rede está não liga e tela preta.,A conexão de rede está não liga e tela preta.,images/network.png,500,342,Alta,Fechado,Infra,1,0.907,6,3,-31.965543,-49.016683,0,0,0,0,Rede
475,2025-01-06T14:35:00,5560,Financeiro,Curitiba,SP,Mobile,iOS,Safari,5G,38,8,65,O usuário não consegue fazer login devido a não funciona.,O usuário não consegue fazer login devido a não funciona.,images/login.png,500,333,Média,Fechado,Infra,1,0.169,6,3,-33.063487,-52.807734,0,0,0,0,Acesso
4631,2025-02-24T16:07:00,4371,Financeiro,Campinas,PR,Notebook,iOS,Chrome,Cabo,19,48,17,Problema de hardware: o SSD não funciona inesperadamente.,Problema de hardware: o SSD não funciona inesperadamente.,images/hard_drive.png,500,334,Crítica,Em andamento,Infra,1,-0.295,6,2,-33.663024,-52.267342,0,0,0,0,Hardware
1766,2025-01-21T20:22:00,7175,Operações,Curitiba,BA,Notebook,iOS,Edge,Cabo,14,8,39,O acesso ao portal do funcionário está bloqueado por não fun...,O acesso ao portal do funcionário está bloqueado por não funciona.,images/access_denied.png,612,408,Crítica,Em andamento,Aplicações,0,-0.603,3,3,-27.508988,-44.579869,0,0,0,0,Acesso
176,2025-01-03T01:52:00,9418,TI,Curitiba,SP,Notebook,Android,Edge,Cabo,10,48,33,O sistema Excel exibe fica lento ao fazer login.,O sistema Excel exibe fica lento ao fazer login.,images/office.png,500,333,Média,Em andamento,N2,0,-0.693,6,2,-27.294004,-45.440757,0,0,0,0,Software
3120,2025-02-06T20:00:00,4091,Operações,São Paulo,MG,Desktop,Windows,Edge,Cabo,9,12,60,O acesso à VPN falha com falha.,O acesso à VPN falha com falha.,images/vpn.png,500,333,Média,Aberto,Infra,1,-0.903,5,0,-31.607261,-48.322571,0,0,0,0,Rede
4583,2025-02-24T02:31:00,6842,Operações,Curitiba,MG,Notebook,Windows,Safari,WiFi,12,48,59,O sistema de RH apresenta tela piscando durante gerar relató...,O sistema de RH apresenta tela piscando durante gerar relatório.,images/finance_report.png,738,414,Média,Aberto,Aplicações,1,-0.971,3,2,-32.933983,-51.288196,0,0,0,0,RH
2189,2025-01-26T20:13:00,8560,TI,Curitiba,MG,Desktop,Android,Edge,4G,12,48,35,O cooler apresenta não liga e tela azul.,O cooler apresenta não liga e tela azul.,images/cooler.png,500,750,Baixa,Em andamento,Infra,0,0.214,4,3,-31.233358,-45.159035,0,0,0,0,Hardware
1452,2025-01-18T03:24:00,3332,RH,Santos,MG,Mobile,iOS,Edge,4G,13,8,9,"Rede instável, apresenta erro ao acessar internet.","Rede instável, apresenta erro ao acessar internet.",images/network.png,500,342,Alta,Aberto,Infra,0,-0.546,5,1,-24.129912,-45.323639,0,0,0,0,Rede
4487,2025-02-22T23:19:00,9834,TI,Santos,MG,Notebook,Windows,Safari,5G,6,8,7,O sistema de recrutamento não está fica lento para imprimir.,O sistema de recrutamento não está fica lento para imprimir.,images/recruitment.png,500,333,Baixa,Aberto,N1,0,0.372,3,3,-29.157452,-45.953249,0,0,0,0,RH
1831,2025-01-22T14:47:00,4789,TI,São Paulo,RJ,Desktop,iOS,Chrome,4G,36,12,51,O sistema de folha não está emite beep para fazer login.,O sistema de folha não está emite beep para fazer login.,images/login.png,500,333,Crítica,Em andamento,Infra,1,-0.938,5,3,-24.182582,-52.948966,0,0,0,0,RH
2319,2025-01-28T09:03:00,2113,Financeiro,Santos,SP,Mobile,Linux,Safari,4G,19,24,9,O acesso à aplicação web falha com apresenta erro.,O acesso à aplicação web falha com apresenta erro.,images/default_network.png,500,333,Alta,Fechado,N1,1,-0.493,5,3,-30.46402,-48.427942,0,0,0,0,Rede
3444,2025-02-10T15:48:00,9169,Operações,Campinas,BA,Notebook,Android,Edge,Cabo,20,12,61,Problema de conectividade: desliga durante gerar relatório.,Problema de conectividade: desliga durante gerar relatório.,images/finance_report.png,738,414,Média,Aberto,Infra,0,-0.138,7,0,-28.456907,-47.818874,0,0,0,0,Rede
2191,2025-01-26T20:47:00,8579,RH,Campinas,MG,Desktop,Android,Safari,4G,2,12,3,Relatório financeiro não fica lento corretamente.,Relatório financeiro não fica lento corretamente.,images/finance_report.png,738,414,Crítica,Fechado,Aplicações,1,0.984,7,0,-31.608446,-50.610273,0,0,0,0,Financeiro
3011,2025-02-05T13:07:00,9550,Financeiro,Campinas,SP,Desktop,iOS,Edge,WiFi,16,48,58,O módulo financeiro fica lento ao enviar email.,O módulo financeiro fica lento ao enviar email.,images/email.png,500,333,Crítica,Aberto,Aplicações,0,-0.991,3,0,-27.423979,-52.583616,0,0,0,0,Financeiro
15,2025-01-01T04:15:00,2512,RH,Santos,SP,Desktop,Android,Firefox,4G,10,24,71,Falha de rede: sem resposta ao tentar exportar dados.,Falha de rede: sem resposta ao tentar exportar dados.,images/network.png,500,342,Baixa,Aberto,N1,0,0.091,4,2,-27.450646,-51.633872,0,0,0,0,Rede
1157,2025-01-14T15:49:00,4025,RH,Santos,RJ,Mobile,iOS,Safari,Cabo,22,4,7,O usuário relata cheiro de queimado ao tentar acessar sistem...,O usuário relata cheiro de queimado ao tentar acessar sistema de recrutamento.,images/recruitment.png,500,333,Alta,Aberto,N2,1,-0.303,6,2,-23.395297,-50.530514,0,0,0,0,Acesso
19,2025-01-01T05:23:00,2146,Financeiro,Belo Horizonte,MG,Mobile,Windows,Edge,4G,26,12,52,"Rede instável, falha ao acessar servidor de arquivos.","Rede instável, falha ao acessar servidor de arquivos.",images/network.png,500,342,Crítica,Aberto,Aplicações,1,0.355,3,1,-27.090887,-50.120596,0,0,0,0,Rede
2157,2025-01-26T11:09:00,6611,RH,Belo Horizonte,RJ,Desktop,Windows,Edge,WiFi,27,12,6,Falha no Sistema de RH: apresenta erro ao tentar importar da...,Falha no Sistema de RH: apresenta erro ao tentar importar dados.,images/default_software.png,612,344,Baixa,Fechado,N1,1,0.831,3,2,-30.829418,-49.622748,0,0,0,0,Software
